carat,price
0.3,568
0.77,3044
0.35,966
1.02,6854
2.01,17592
0.5,1257
0.9,3342
0.37,971
1.22,8067
0.83,4521
0.74,4040
0.96,3312
1,3941
0.4,954
0.76,3248
2.02,17825
0.31,558
0.31,685
1,3864
1.04,4752
1.13,5316
0.61,2556
0.3,574
1.52,10214
0.55,1940
0.3,1102
1.09,6852
1.12,5119
0.5,1436
1.75,15394
0.71,2352
0.25,575
1.14,5675
0.41,848
1.1,6468
1.38,8037
0.24,419
0.6,2347
2.1,15035
0.73,2430
1.01,4825
0.33,1129
1.14,5831
0.5,1220
0.3,545
0.3,709
1.11,6534
0.4,1050
1.1,9817
0.35,984
1.01,3674
0.3,515
0.58,1234
0.34,686
0.3,684
1.55,15845
0.79,2482
2.51,17162
0.42,926
1.5,11613
1.5,10644
0.52,2168
1.09,7487
0.33,854
1.5,5846
1.23,6038
0.91,4744
0.7,2696
0.53,984
0.3,776
0.9,4144
0.3,658
0.91,4590
0.72,2246
1.21,5973
0.32,972
2.07,18707
1.13,5338
1.51,9104
0.3,878
0.31,544
1.03,5491
0.31,571
0.54,1685
0.71,2863
0.33,598
0.5,1107
2.07,16769
0.31,977
0.59,2200
0.76,2706
0.31,1046
0.28,625
1.01,16087
0.51,2203
1.05,2339
0.56,2167
0.51,1438
0.36,729
0.8,3144
0.31,642
1,5621
0.51,1567
2.03,13109
2.07,13675
0.43,1008
2.01,18741
1.01,3088
1.01,5654
0.3,684
0.28,544
0.3,665
1.01,5294
1.15,7999
1,5759
0.35,1024
0.31,734
0.7,2383
1.11,4755
0.73,2746
0.9,3931
0.5,1106
0.34,805
0.3,670
0.33,1002
1.52,5533
0.41,791
0.3,567
1.05,5255
0.35,827
1,5292
0.39,951
0.4,737
0.43,1291
1.09,5005
0.34,596
0.41,830
1.52,9557
0.33,743
0.31,1155
0.52,1815
0.96,4529
0.3,524
1.02,8157
0.56,2750
1.21,5276
2.01,17068
2.51,14251
0.71,2386
0.5,1280
0.91,4429
0.71,2386
0.32,912
1.06,4267
0.36,1080
0.3,878
1,3769
0.32,972
1.57,14283
2.22,16547
0.31,767
0.4,1008
1.05,8982
0.31,907
0.35,1001
1.2,7243
1.01,4457
0.31,749
0.3,684
0.38,680
0.95,3365
1.09,5402
0.24,552
1.52,8427
0.65,3065
0.42,1031
0.55,1881
2,16650
1.57,10200
0.32,990
0.54,1847
0.38,633
0.7,2383
1.51,9069
1.59,9082
1.4,11262
0.34,612
0.31,625
0.58,2567
1.2,6833
0.49,1103
2.01,15116
1.52,13207
1.06,4563
0.31,493
0.96,2669
0.33,604
0.9,3537
0.36,537
0.53,2290
0.9,2923
1.02,6580
0.41,1192
2.01,10184
0.9,4872
0.32,580
0.48,927
0.62,1382
1.09,12185
0.35,853
0.75,2484
0.23,530
0.31,605
0.32,972
2.04,14900
0.7,2423
1,4155
1.19,5956
1.07,3296
0.5,1588
0.53,1415
0.5,1619
1.2,7603
2.01,18077
1.2,10161
0.39,718
0.31,625
0.31,523
0.76,2399
0.56,1408
0.3,552
1.51,9234
1.06,5277
2.02,12094
1.26,6239
0.91,4466
0.55,1263
2.01,17892
0.53,3812
0.3,367
0.34,501
1.01,7021
0.33,965
1.21,6058
0.38,581
0.5,1764
2.01,13464
1.5,7832
1,5096
1.11,4662
1.01,3897
1.11,4259
1.06,5247
2.08,6150
0.3,779
1.02,6169
1.01,4638
2.08,12655
1.51,13819
0.43,792
0.47,1087
0.64,1786
1.01,4672
0.41,1205
1.37,10927
1,4295
1.02,5171
0.77,3299
2.02,12884
0.82,2692
1.24,4278
0.71,3080
0.32,477
0.82,2168
0.6,2442
0.4,622
1.01,4138
0.3,863
0.23,530
0.38,751
0.36,852
0.56,1654
1.12,5546
0.41,863
0.31,625
0.31,695
0.71,2249
1.05,4363
1.29,5065
0.45,1227
0.41,824
0.37,746
1.26,5645
0.41,1107
0.43,968
1.02,6215
1.03,3444
0.9,3724
0.3,886
0.52,1605
0.74,2959
1.55,8644
0.62,1959
1.01,6672
1.2,3570
1.6,11508
0.37,957
1.52,6793
0.7,2527
0.3,540
1.29,5562
0.7,2537
0.76,2682
2,13820
1.1,6209
0.7,2445
1.41,16545
1,4499
0.55,1238
0.32,814
0.73,2496
0.36,1013
0.53,1421
0.73,2947
0.24,552
2.14,17513
0.34,745
1.07,3783
0.58,1761
1.25,4900
0.7,1666
0.29,496
0.51,1398
2.32,18371
1.31,6602
0.91,4775
1.5,11524
1.71,13477
1.01,5238
0.71,2122
0.76,2404
0.31,462
0.51,1656
0.31,502
0.42,712
0.62,1641
0.7,2196
2.02,11962
0.38,1117
2.16,18001
0.32,1140
2,11975
0.77,2010
0.71,2023
1.7,10331
1.24,12417
0.38,993
1.24,8929
1.02,3786
0.31,979
1.54,17029
1.08,4442
0.72,2197
1.53,8637
2,13675
0.71,2270
2,17740
0.3,1013
1.06,6707
1.28,9548
1.23,6289
0.5,1305
0.31,408
1.4,10311
0.4,717
0.42,1135
1.02,3199
0.53,1273
0.38,929
2,15025
0.5,1436
0.72,1914
0.53,1908
0.9,4158
0.2,367
1.52,10214
0.43,943
0.31,698
0.58,1408
0.42,1024
0.8,3420
1.04,8722
0.7,2444
0.59,2345
1.13,4556
0.93,3180
0.53,1818
1.56,7554
0.41,647
0.91,4739
0.55,1682
0.34,740
1.13,6743
0.41,1243
1.04,4511
1.64,8954
0.52,1352
1.22,6887
1.59,10542
1,3920
1.31,5187
0.71,2141
0.58,1906
1.57,11040
0.4,982
0.27,620
1.01,4807
0.7,3656
2,12765
0.41,1116
1.17,7927
0.55,2030
1.61,7703
1.51,6851
0.3,554
0.9,5122
2.25,15287
0.32,936
0.41,1079
0.6,2090
1.07,11019
0.92,3763
1.01,4336
0.33,743
0.52,2426
0.51,1402
0.7,2415
0.9,4435
0.23,472
1.18,4639
0.4,917
0.62,2009
1.51,7759
2.07,18489
0.52,1429
1.13,6980
0.31,802
1.03,7477
1.13,5600
1.46,10302
1.25,5902
0.4,644
0.71,1651
0.26,456
0.4,1397
0.82,4931
0.32,900
1.61,12028
1.5,12526
2.01,17877
1.37,6730
0.41,1019
0.31,1060
0.51,1608
0.5,1178
0.41,1336
0.23,530
1.03,4315
1.03,5608
0.34,765
0.24,492
1.09,6990
1.41,6751
1.01,3869
1.24,4916
0.9,6302
0.4,1125
0.53,1904
0.9,3792
0.37,603
0.3,526
0.32,898
0.71,2652
0.7,2577
0.34,816
0.35,984
0.7,2137
1.33,6685
0.38,1096
0.55,1819
0.34,805
1.51,13945
1.51,13623
0.4,640
0.51,1100
0.41,639
1.25,7423
0.32,556
1.53,9384
1.06,5159
1.47,7557
1.57,9698
0.34,749
0.23,505
0.81,2301
1.01,7741
1.71,11844
0.38,812
0.31,636
0.27,470
0.32,529
0.41,719
0.43,789
0.34,757
0.38,866
2.16,16400
0.9,3810
0.97,4172
0.42,743
0.55,1406
1.24,7291
0.36,631
0.36,568
0.61,2237
0.3,776
1.2,5490
1.51,8223
0.3,608
0.34,596
0.56,1258
0.28,487
0.51,1431
0.59,2494
0.91,4922
0.31,629
1,4395
1.49,6175
1.31,6602
0.32,828
1.5,9548
0.97,4020
0.62,1934
0.42,882
2.44,13027
1.05,7329
0.56,1625
1.01,4791
1.01,5622
0.59,2611
0.91,5708
0.32,720
1.08,5141
1.5,9033
0.31,1917
0.9,4001
1.24,5361
0.9,4198
0.7,2907
1.05,5347
0.3,477
1.13,4932
0.53,1093
1.2,5510
2,17136
0.5,2645
1.24,3896
1.24,7986
1.33,6256
0.5,1253
2.4,11988
0.7,2276
2.01,12260
0.5,1703
0.39,581
0.32,739
1.3,5140
0.33,984
0.78,3534
0.58,1369
1.2,5514
0.71,2381
1.58,12621
0.53,2263
0.56,2061
0.9,3989
0.32,936
1.29,6588
2.55,14351
0.43,905
1.15,5626
0.33,984
1.23,4338
0.34,1071
0.43,1016
0.75,2122
2.01,14150
1.27,8463
0.39,895
0.31,628
1.12,4390
0.53,1721
1.51,8752
0.3,506
0.71,2368
0.34,536
1.01,5206
0.4,982
0.4,882
1.03,5768
0.91,3881
0.67,2244
1.1,5073
0.41,961
0.33,764
0.71,2313
1.02,4397
0.45,1330
1,7242
0.74,1962
0.72,4702
1.01,4812
1.25,5740
0.71,2262
0.3,447
0.6,2147
1.01,5789
0.26,453
1,5292
0.35,1024
0.51,1569
0.53,1743
1.51,9979
1.62,8220
0.57,1759
2.02,16593
0.56,1924
1.17,8256
0.71,2368
0.76,2167
0.41,1187
0.39,1290
0.58,1758
0.78,3014
0.35,906
0.55,1833
1.08,3992
0.43,1422
0.4,980
0.4,945
1,5804
0.3,525
1.14,3792
0.25,739
0.9,4419
1.61,9341
1.7,9745
0.24,432
0.3,658
1.64,11159
0.59,2200
0.73,2278
0.39,951
1.15,4830
0.57,1403
1.27,7503
1.15,4959
1.55,7987
1.33,6963
0.6,1033
0.51,1250
1.03,6327
0.7,2401
0.31,749
0.41,961
1.25,5740
0.23,478
1.03,5234
0.3,565
0.41,1192
0.3,605
2.08,17617
0.25,445
0.31,571
0.51,1220
0.35,827
1,3427
0.74,2553
0.5,2287
1.2,5080
1.5,12702
0.7,2137
0.25,575
0.5,1337
0.71,2803
0.73,2821
0.35,890
0.71,2052
1,3669
0.71,4802
1.26,6733
0.4,737
0.53,2433
1.24,8830
0.74,3178
0.97,1547
0.4,1050
1.18,4838
0.3,965
0.32,720
0.79,3413
0.27,504
0.7,1788
1.08,8999
0.62,2861
0.31,628
0.9,3423
0.55,1588
0.41,1007
0.55,1931
0.87,2802
1,6776
1.36,12494
1.17,3984
0.59,1712
1.5,8907
0.44,1255
0.51,2208
0.52,1576
0.45,1817
1.16,5852
2.31,16100
1.56,7763
0.32,814
0.59,1325
0.36,648
1,5096
0.31,436
1,6349
1.01,4194
0.71,3425
0.5,1629
0.41,809
0.7,2854
0.35,1018
2.17,12321
1.35,4423
1.16,7003
1.21,5556
2.05,17521
0.55,1621
0.51,1902
1.2,14192
0.5,1415
1,4664
0.34,995
0.3,658
0.7,2310
0.31,436
0.5,2081
1.97,14410
0.4,784
2.25,16575
0.29,664
0.35,583
0.32,921
1.02,6397
0.3,742
1.2,5250
0.71,2266
0.31,698
0.71,2839
0.31,879
0.35,706
1,4624
1.01,7575
2,13921
0.51,1590
1.01,4588
0.75,3013
0.52,978
1.49,12900
0.7,2229
1.03,4963
0.28,490
0.3,473
0.54,2083
1.01,6882
0.7,2056
0.64,1880
0.47,2113
0.5,1286
1.06,5491
1.15,4347
0.8,4619
0.4,966
0.7,2202
0.78,3103
0.78,3004
1.03,4679
0.98,2046
0.3,475
1.25,7246
0.71,2136
0.31,754
1.09,4611
0.32,1080
0.71,2388
0.53,2143
1.27,5761
0.34,574
0.39,1209
1.01,4338
0.4,882
0.3,454
0.3,526
0.82,4327
1.28,4553
1.66,10030
0.7,2470
0.38,1073
0.54,1404
0.42,1289
1,5572
0.38,812
0.5,1415
0.34,596
1.7,16521
1.05,6132
1.01,8470
0.35,906
0.73,2355
0.41,1007
0.3,658
1.04,6424
0.5,1074
0.33,781
0.52,1605
0.72,2249
1.11,5433
0.31,871
0.3,759
0.33,770
1.22,9581
0.31,553
1.04,3603
0.42,1040
0.3,764
0.24,449
0.35,845
1.01,6399
0.35,744
1.01,4808
1.04,4804
0.34,803
1.05,4318
1.51,9821
0.5,2160
0.4,667
2.3,14215
0.3,844
0.9,3447
0.3,673
2.03,14579
0.31,544
0.79,3605
0.83,3560
0.35,491
0.52,1689
0.7,1815
0.3,911
0.9,3382
0.36,851
0.31,891
0.71,2161
0.43,1318
1.51,11640
1.31,6236
0.34,939
2.03,16900
0.7,3253
0.31,988
1.51,10010
0.53,2137
0.62,1700
0.92,3323
2.1,15007
1.2,7274
0.7,2507
1.06,6240
0.7,2437
0.35,504
0.3,605
1.01,7835
0.35,906
2.01,17838
0.4,883
1.25,10996
0.43,1016
0.31,871
0.51,1842
0.77,3321
0.52,1073
1.21,6892
0.58,2046
1,3740
0.33,448
0.9,3001
1.02,2856
0.32,561
0.78,3864
0.9,4173
0.41,683
2.12,13307
0.9,4503
2.04,18026
1,4798
0.9,7286
0.51,1959
0.35,601
1.02,8658
0.35,567
0.36,505
0.54,1073
0.59,1424
0.43,452
0.3,540
0.71,1609
1.02,4541
1.55,17773
0.26,478
0.32,808
1.62,13298
0.5,1436
1.04,4164
0.32,561
1.26,8941
0.39,1290
0.57,1981
0.74,3365
0.62,1770
0.81,2350
1.51,6976
2,13764
0.34,764
0.61,2214
1.12,4277
0.91,3414
0.51,1266
0.32,900
0.36,851
0.57,1949
0.71,2721
0.4,689
0.43,830
0.58,1667
0.31,436
0.54,1154
0.26,453
0.4,1158
0.32,814
0.41,759
0.4,938
0.43,858
2.29,11502
1.5,10332
2.27,17051
0.51,1687
0.42,1023
0.4,1053
1,5929
1.26,5412
2.07,15055
0.21,386
0.9,3879
0.9,4054
0.37,583
2.04,18115
0.3,670
0.3,684
0.41,1153
2.02,15334
1.1,4158
0.3,844
0.34,722
0.55,1698
0.7,2062
0.7,2573
0.51,1023
1.07,8120
0.73,2446
1.1,5544
0.34,565
1.01,11400
0.3,526
0.35,1025
0.7,3450
0.6,2533
0.7,2932
0.53,1159
1.16,7113
1.22,6278
1.5,12179
1.04,6166
0.51,1668
1.52,10221
0.41,775
0.75,2300
0.32,828
1.06,5702
0.51,1312
0.7,2827
0.3,394
0.9,3104
0.38,1000
0.78,3146
1.22,6504
1.34,10070
0.48,914
0.7,2333
0.51,956
1.51,7577
1.47,11060
0.32,561
0.72,3294
0.9,4584
1.06,12053
0.94,4264
0.54,1376
1,4798
0.61,1800
0.9,3489
1,4704
0.51,1020
0.51,2020
1.05,4895
0.3,605
0.74,2193
0.58,1889
1,6245
0.3,475
1.54,11815
1.2,4523
1.07,5872
0.71,2719
1.5,7560
1.01,6271
0.7,2161
0.3,574
1.5,5107
0.31,516
0.56,1212
1.5,9450
0.3,663
0.3,743
1.01,3604
0.43,874
0.42,1048
0.33,946
0.53,1721
1.76,9714
0.51,1443
1.03,5241
0.9,3084
0.77,3644
1.2,7338
0.41,1356
0.7,5338
1.1,4674
0.51,1845
0.9,3992
2.07,18359
0.33,646
0.41,876
0.61,1971
1.5,9730
1.01,3801
0.33,743
0.72,3352
0.32,642
1.05,5645
0.32,524
0.7,2596
1.02,5398
0.39,539
0.24,540
0.82,2668
0.74,3163
1.51,8752
2,17607
1.01,4244
0.78,3056
1.82,14749
1.63,17825
0.33,413
1.01,7665
0.7,2294
0.71,3304
1.51,12696
0.53,2031
0.9,3992
0.37,833
0.27,432
1.01,4719
0.41,784
0.4,1050
0.91,3985
1.03,5143
0.54,1681
1.53,10468
0.41,1061
0.51,1186
0.9,2885
1.07,6120
1.05,7965
0.32,756
0.7,2697
1.01,4274
0.32,692
1.01,4839
0.3,844
0.71,2574
1.51,8770
1.5,9996
0.41,969
1.51,14481
0.6,1338
0.7,2548
1.12,4064
2,11106
1.01,4432
0.6,2467
0.38,800
1.08,5524
1.15,4985
1,4033
0.33,1067
1.5,9072
1.54,15415
2.01,16626
0.71,3251
0.3,421
0.52,2388
0.7,1580
1.21,7088
0.37,681
0.57,1387
2.04,18468
1.29,13530
1.36,5963
0.7,2904
0.32,936
0.71,2623
0.72,2835
1,5376
0.3,1114
0.31,802
0.6,2131
0.9,4681
0.9,3617
0.33,723
0.38,832
0.3,911
0.5,1316
0.91,3363
0.74,2042
0.7,2390
1.71,8690
0.23,505
0.52,1600
0.39,834
0.31,734
0.52,1737
1.01,6288
0.42,825
1.2,5373
0.7,2803
0.34,956
1.15,5270
0.59,2166
1.4,6677
1.63,11578
1.25,5607
0.42,992
1,5929
0.49,1294
1.5,6028
0.51,1438
1.53,13629
1.01,3823
0.43,993
1.01,4242
1.22,5431
0.3,500
0.9,3921
0.7,2196
0.96,4136
0.3,710
0.51,2051
0.93,4317
2,12654
0.66,1832
0.41,1192
1.01,5166
1.31,8261
1.2,5779
0.52,1432
1.27,10805
0.9,3895
0.4,1088
0.59,1287
0.57,1754
0.3,545
1.01,7240
0.31,816
1.24,2994
0.3,526
1.12,4373
0.38,1033
0.81,2504
1.33,4698
0.31,586
0.3,697
0.38,1033
2.04,17028
0.73,3127
0.74,2936
0.51,1882
0.72,2312
0.72,2337
1.18,8556
0.39,816
1.25,12584
0.35,563
1.01,4959
1.5,7636
0.56,1144
0.41,1123
1.21,4884
0.5,1160
0.26,564
0.5,1565
0.34,727
0.41,1431
0.38,898
0.74,3133
0.7,2535
0.9,3508
0.42,1185
1.5,8820
0.3,670
0.24,552
0.32,702
1.13,7016
0.51,1624
2.39,17955
0.7,2473
2.12,12284
0.5,1629
0.5,1331
1.02,8181
1.7,9777
1.2,5451
1.05,5704
0.43,951
0.31,778
2.3,12499
0.33,723
0.31,732
0.9,4838
2.05,9850
0.32,720
1.14,5273
0.32,756
1.01,5166
1.04,3786
0.3,665
0.71,2839
0.57,2339
1.23,9122
1.02,5312
1,5197
0.25,438
0.51,1443
1,4816
0.44,1003
1.5,11180
0.35,646
1.54,12061
0.7,2822
1.2,5257
0.7,2565
1.01,8016
0.71,2368
1.08,6532
0.59,1982
0.37,606
0.24,485
0.31,625
2.08,11313
0.4,1173
0.3,862
1.21,5290
1.02,7574
0.92,3277
0.72,2154
0.8,2484
1.16,4969
0.9,5013
1.02,3199
0.71,2272
0.58,1608
0.5,2003
0.9,2873
0.32,648
1.03,4836
0.3,721
1.17,4167
0.3,432
1.5,6806
0.31,698
0.7,1876
1.61,18318
1,8467
0.52,1214
2.03,16412
0.77,2563
0.55,2030
0.31,627
1.75,13363
0.32,828
0.77,2896
1.7,7713
0.32,756
1.62,7072
1.25,5775
0.89,3489
1.5,9028
0.31,734
0.4,1263
0.24,552
1.02,4517
0.51,1800
1,7164
0.72,2265
1.13,5031
0.28,688
1.03,7729
0.74,2002
0.26,597
0.34,596
0.45,1180
1.7,11228
1.41,8572
1.24,9916
0.41,923
1.07,7850
0.9,3500
0.7,3053
1.16,4222
0.58,1949
0.4,982
2.25,17233
1.11,6857
0.24,485
0.64,1991
0.7,2858
1.04,4344
0.34,574
0.91,2390
2.51,18308
0.7,3018
0.7,3472
0.53,1279
1.57,10914
0.31,523
2,13542
1,6296
0.32,540
0.46,850
0.7,1890
0.31,840
0.31,698
0.9,4717
0.72,2074
0.43,716
0.4,907
1.5,9533
0.43,706
0.58,2095
0.54,1875
0.52,1581
0.91,4051
0.31,913
0.3,540
0.72,2393
1.32,6409
0.9,4561
0.44,1069
0.52,1429
1.52,6214
0.7,3148
0.41,969
1.32,6541
0.39,787
0.57,1608
0.49,1240
0.32,1030
1.52,9541
0.72,2364
0.52,1341
1.51,8637
1.12,8251
1.22,9633
0.3,544
0.82,3453
0.52,956
1.11,5395
0.44,772
0.71,2694
0.74,2505
0.46,1834
1.01,4829
0.3,776
0.71,2612
0.4,945
1,4379
0.73,2865
0.53,1070
0.56,1668
1.53,8911
0.7,2373
0.37,1440
0.9,3803
0.52,1784
0.32,806
0.71,2982
0.41,1007
0.39,712
1.31,7550
0.31,516
1.01,5864
0.74,2805
1.51,7553
1.51,10959
2.01,14725
0.34,537
0.3,675
1.02,10029
0.72,2897
0.4,1323
0.41,904
0.81,2100
0.5,1629
0.32,1066
0.72,2451
0.52,1767
1.22,5124
1.01,6533
0.3,878
1.06,4321
1.11,5688
0.9,4034
1.56,12207
0.79,3715
0.7,2154
0.42,1372
0.78,1720
0.91,4138
0.35,1024
0.31,698
0.7,2862
1.06,4196
0.31,628
1.11,5221
1.01,6563
0.72,2962
0.53,1577
0.3,886
0.46,1412
2.01,14597
0.38,1200
0.9,4381
0.44,1274
1.24,5725
0.71,3009
1.52,9959
0.53,1956
0.4,1166
0.5,1436
1.01,4249
0.76,5056
1.12,5504
0.97,3694
0.55,2294
0.91,3936
0.51,1879
0.92,5758
0.92,7150
1.44,7338
0.82,2861
0.3,675
0.48,1859
0.52,3218
0.5,1080
0.36,862
0.77,2293
0.92,4258
0.51,1052
1.01,5919
2.02,17579
0.32,809
0.91,3763
1.02,8545
1.24,6729
0.54,1847
0.3,665
0.73,3184
0.38,855
0.55,1634
0.57,1633
1.52,7933
0.5,1806
0.51,1781
1.56,6306
0.31,523
1.02,5079
0.25,436
1.55,7733
0.4,745
0.32,720
1.01,6999
0.4,882
1.22,7738
0.55,1668
0.9,4324
1.12,4077
0.31,707
0.33,752
0.41,1163
0.32,730
0.31,802
0.36,1094
0.55,1692
1.2,11883
1.03,6044
1.07,9077
0.52,1598
1.17,5944
0.36,789
1.01,4260
0.71,2930
0.4,561
0.33,570
0.3,878
1.1,6616
0.32,707
0.42,687
1.23,4470
1.06,6809
0.9,5123
0.91,4293
0.5,1715
0.7,2074
0.4,800
0.75,3419
0.76,2491
1.56,6971
0.4,1043
0.31,767
0.54,1751
0.34,650
1.69,13882
1.13,6674
0.5,1415
0.88,2996
0.52,1713
0.9,4643
0.41,899
0.31,901
0.5,1842
2.26,17010
0.32,917
0.3,764
0.72,2337
0.75,3150
0.83,3774
0.83,2195
1.01,4749
1.06,5113
0.31,628
0.32,561
0.32,561
0.52,1689
0.4,666
1.51,14112
0.32,900
0.31,907
1.01,2896
0.71,2938
0.57,1247
0.38,817
0.33,743
0.42,803
0.3,710
0.72,2360
0.55,2398
0.58,1683
1.09,4784
0.73,2796
0.55,1712
1,4273
0.32,1020
1.02,5131
0.59,1221
1.5,6224
0.41,1079
0.33,713
1.1,9148
1.01,3733
1.1,8592
0.81,4751
0.34,805
1.54,8656
1.24,10485
1.02,6301
0.31,671
0.5,1337
0.84,3265
0.3,956
0.34,1014
0.35,1162
1.03,4274
0.34,537
0.41,1243
0.27,544
0.4,1163
0.51,2203
0.32,374
0.53,1236
1.6,16547
0.72,2956
0.71,3332
0.9,4678
1.09,9282
0.33,752
0.54,2090
0.9,4596
0.4,737
0.7,2401
0.41,1367
0.49,1261
1.08,4989
0.82,2643
0.79,2539
1.01,7522
0.8,2346
1,3027
1,8366
0.75,3078
1.01,5372
0.3,394
0.74,2623
0.32,449
0.32,589
1,6097
0.9,4693
0.43,941
1.13,4449
0.56,1585
1.21,6065
1.51,9218
1.63,13253
0.31,462
0.3,497
1.01,6399
0.52,1872
0.53,1683
0.4,1287
1.23,8919
1.26,6546
1.14,4596
0.32,1014
0.72,1866
0.57,2060
1.56,7094
1.5,9116
1.25,7414
0.3,1013
0.3,956
0.52,1593
1,4514
2.04,11820
1.01,4566
0.25,576
1.03,7533
0.52,1646
1.01,4425
0.32,943
0.51,1265
0.31,544
1.59,14031
1.2,6814
0.3,574
0.33,854
0.71,2165
1.34,6763
1.1,3604
0.3,638
1.04,5994
0.9,3597
1.01,5411
1.06,4578
0.94,5980
0.29,715
2.25,13597
0.75,2760
0.71,2956
1.51,7989
1.02,15575
0.24,552
1.2,5053
0.35,829
0.7,2405
0.9,5167
0.32,756
0.3,710
0.5,1240
0.3,526
0.5,1090
1.01,5544
0.47,995
0.31,625
0.74,4082
1.03,4520
0.5,1747
0.4,1125
1.64,8835
0.96,1917
0.44,1177
0.58,2568
1.39,7991
1.5,9576
2,14340
0.73,3470
1.21,6223
1.52,9664
0.42,1235
0.3,559
0.3,567
0.7,2147
0.25,430
0.9,4008
1.51,7139
0.35,1044
0.52,1815
0.31,563
0.8,2739
0.5,1286
0.78,2379
1.12,4994
0.31,707
0.74,3030
0.41,863
2.01,12617
0.33,761
0.53,1857
0.72,2444
0.31,878
1.1,6951
1.2,4435
0.38,1148
0.42,771
0.73,3328
0.37,681
0.5,1960
1.66,6135
0.52,1790
1.66,6025
0.76,2193
0.31,802
1.71,12755
1.02,6397
0.46,1156
0.71,2893
0.29,673
0.7,3618
1.04,5189
1.03,4414
1.21,4559
0.33,797
0.34,447
1.15,4911
1.71,8896
0.3,857
0.56,1568
0.78,2759
0.31,816
1.01,4320
0.31,707
1.35,10602
2.31,17000
1.06,4007
0.32,554
0.5,1752
0.51,1437
0.31,583
0.56,2085
0.5,1614
0.4,737
0.27,760
0.7,2818
0.3,776
0.55,1390
0.36,1013
0.91,2461
2.14,14452
0.33,699
2.07,15475
0.8,2517
0.4,690
0.3,885
1.01,6529
1.51,12068
1.2,6666
0.7,2318
0.37,584
0.54,1057
0.85,3548
0.73,3127
0.7,2298
1,4155
2,15249
0.51,1662
0.32,763
0.5,1629
0.72,2168
0.41,1582
1.54,13794
0.3,413
0.36,770
0.3,520
0.75,4005
1.04,4724
1.33,7090
2.2,13719
1.6,12546
0.51,2138
0.31,363
1,6263
2.03,18120
0.3,630
0.28,497
1.06,8093
1.12,8962
0.31,802
0.33,854
0.78,2340
1.01,4449
0.9,3358
0.71,4222
1.16,4969
1.2,6250
1.01,4435
1.04,5102
0.3,624
1.51,6038
0.59,1160
0.33,713
0.73,2351
0.35,523
0.41,611
1.29,7463
1.3,7130
1.01,4011
0.7,2335
0.36,932
1.22,6323
1.04,5504
0.33,594
0.51,995
0.56,1212
0.65,1989
0.7,2617
0.42,1103
0.35,748
1.01,5600
0.55,1881
0.57,2469
0.33,868
0.31,755
0.36,810
1.06,7836
0.91,2700
1.51,6630
0.71,2525
0.3,814
2.01,18295
0.46,1252
1.2,6569
0.71,2266
0.36,600
0.9,3770
1.01,5936
1.01,6108
0.35,1027
0.81,2938
1.09,6617
0.72,3352
0.4,882
0.52,1835
2.01,11925
0.31,628
1.7,18430
0.32,912
0.55,1668
0.82,3781
1.01,10797
0.73,2821
1.02,5219
0.55,1226
0.52,1978
0.29,633
0.32,828
0.9,3246
1.5,9702
0.42,882
0.37,833
1.16,4425
1.5,6987
0.71,3516
1,5600
0.38,1154
0.32,524
0.51,1359
0.31,559
0.57,1554
0.91,3826
1.33,6482
0.52,1726
1.26,5631
0.3,789
0.33,699
0.3,605
0.71,2098
0.32,449
0.3,766
2.32,14666
0.83,4378
2.04,12554
0.54,1590
0.32,540
1.02,4633
1.13,5062
0.33,666
1.75,13081
0.38,768
1.51,12336
0.9,2972
0.41,791
0.9,3001
1.2,5474
0.57,2039
0.71,2891
1.01,3871
1.45,17545
0.9,4304
1.07,4374
1.51,10235
2.01,15680
1.01,6707
1.26,6046
1,7526
0.84,2724
1.13,5147
1.26,5849
1.38,17598
0.91,3879
0.34,938
1.11,4196
0.7,1836
0.7,2826
0.43,813
1.51,11834
0.34,765
0.51,1195
0.32,926
0.33,521
0.3,1071
1.68,16985
1.01,12581
2,16280
0.45,1181
0.33,752
1.23,7181
0.32,1010
1.71,8690
0.74,3454
1.25,4543
0.71,2055
0.7,2401
0.32,648
0.73,2749
0.24,608
0.55,1792
1.53,8058
1.07,4001
1.51,7034
0.51,2020
1.99,13338
0.7,2872
0.31,593
0.32,701
1.13,7751
0.28,612
0.34,454
0.32,936
0.32,645
0.41,899
0.51,2233
0.32,990
1.03,3634
0.39,958
0.82,3048
0.32,720
0.38,873
1.04,5229
0.7,1817
0.34,880
1.09,5993
0.71,2368
1.12,8394
0.81,2973
0.38,600
1,7812
1.27,5121
0.97,4404
2.04,17315
1.04,4890
0.3,878
0.87,2300
0.73,3396
0.33,666
0.32,434
0.58,1279
0.57,1613
0.9,4078
0.6,1896
0.45,947
0.91,3489
0.35,527
0.5,1378
0.92,4011
2.22,18706
1.55,11764
0.38,1267
0.51,1928
0.71,2480
0.59,1445
1.04,7679
1,5505
1.11,4662
0.58,1670
0.6,1836
0.3,665
0.7,2697
0.3,694
0.33,594
1.03,5013
1,5853
1,6720
0.41,1076
0.9,3945
1.51,13828
0.71,1968
2.11,16336
0.42,626
1,4469
1.01,8416
0.51,2195
0.33,928
0.43,1264
0.5,959
1.2,5174
0.38,1200
1.11,8112
0.33,694
2.16,9036
0.61,1614
0.71,3175
0.82,2456
1.32,7163
0.71,2683
0.41,683
1.03,6178
0.39,1097
1.06,4197
0.71,3077
0.7,2268
